2.558138	27.294681	0.013592
2.621563	27.234719	0.047571
2.610992	27.134784	0.142714
2.663846	27.002870	0.295621
2.674417	26.854966	0.509692
2.674417	26.723051	0.655803
2.695558	26.591137	0.958220
2.684987	26.479210	1.287821
2.769554	26.339300	1.705768
2.843550	26.099456	2.144102
2.896404	25.703713	2.646998
3.065537	25.204037	3.217853
3.139533	24.648398	3.829483
3.287524	24.032797	4.478490
3.424945	23.349241	5.175069
3.551795	22.645697	5.868249
3.657503	21.962141	6.092514
3.752640	21.294574	6.792490
3.921773	20.674976	7.489069
4.038052	20.063373	8.229821
4.143760	19.459765	8.967176
4.312893	18.864152	9.745306
4.471456	18.204580	10.520037
4.725155	17.457065	11.318555
4.989426	16.609615	12.123869
5.232555	15.666227	12.946172
5.517967	14.686863	13.367518
5.761096	13.743475	13.659741
5.972512	12.852054	14.424280
6.279066	11.976622	15.222798
6.585620	11.013247	16.024714
7.008453	9.933947	16.850417
7.473569	8.626796	17.665925
8.086677	7.119773	18.508617
8.615218	5.588766	19.354707
8.942913	4.325586	20.224583
9.048621	3.562081	20.819225
9.027480	3.314241	21.152225
8.921772	3.446156	21.447847
8.826634	3.761951	22.287142
8.731497	4.033775	23.129835
8.720926	4.185676	23.975927
8.752638	4.161692	24.832212
8.868917	4.009790	25.708885
8.964055	3.793930	26.582161
9.038051	3.554086	27.469029
9.164900	3.290257	28.250560
9.260038	2.998446	28.631132
9.418600	2.702638	29.011703
9.492596	2.426817	29.324316
9.534879	2.174980	30.200991
9.693442	1.943130	31.084462
9.767437	1.715278	31.974729
9.936571	1.451449	32.861598
10.063421	1.171630	33.779049
10.179700	0.875822	34.699899
10.327691	0.572019	35.658127
10.433399	0.288203	36.062486
10.560249	0.020376	36.483834
10.729382	-0.247450	36.894989
10.866803	-0.543258	37.221194
10.983082	-0.871046	38.131851
11.078220	-1.194836	39.049305
11.205070	-1.478652	39.970157
11.680757	-1.718497	40.924988
11.427057	-1.962339	41.890015
11.564478	-2.194189	42.875429
11.691328	-2.446026	43.439495
11.881602	-2.753827	43.888028
12.061307	-3.073619	44.339960
12.188156	-3.393412	44.795290
12.315006	-3.697216	45.158875
12.420715	-3.977035	46.093321
12.558135	-4.232869	47.044758
12.684985	-4.508690	48.033573
12.832977	-4.724551	49.018991
12.970398	-5.076323	50.028195
13.160673	-5.416103	50.768958
13.393231	-5.835831	51.261667
13.604647	-6.291536	51.747581
13.752639	-6.707268	52.250485
13.953485	-7.055043	52.726205
14.101476	-7.410812	53.215517
14.281180	-7.726608	54.088803
14.450314	-8.030412	55.104806
14.598305	-8.302236	56.120810
14.735726	-8.578057	57.167397
14.841434	-8.849882	58.074665
15.063422	-9.133698	58.587765
15.211413	-9.437502	59.117855
15.348834	-9.781280	59.651343
15.549680	-10.137050	60.188230
15.708242	-10.484825	60.728514
15.930230	-10.828603	61.251809
16.109934	-11.136404	62.135294
16.279067	-11.432213	63.192078
16.469342	-11.732019	64.228475
16.627904	-12.047815	65.322640
16.860463	-12.371606	65.879916
17.029596	-12.659420	66.454183
17.124733	-12.883275	67.011460
17.177588	-13.059162	67.572136
17.209300	-13.175087	68.149801
17.251583	-13.239046	68.734263
17.272725	-13.259033	69.294939
17.198729	-13.235048	70.209012
17.219871	-13.235048	71.289589
17.188158	-13.219059	72.407545
17.219871	-13.219059	73.124533
17.219871	-13.211064	73.712395
17.230442	-13.247040	74.313850
17.283296	-13.299007	74.925499
17.283296	-13.354971	75.550741
17.378433	-13.438917	76.155594
17.494713	-13.626795	76.767244
17.632133	-13.882630	77.375497
17.864692	-14.182437	78.286177
18.002113	-14.482243	79.441518
18.139533	-14.706099	80.335209
18.234671	-14.901972	80.967250
18.298096	-15.077859	81.585699
18.361521	-15.217768	82.224536
18.520083	-15.385660	82.863374
18.773783	-15.697459	83.525999
19.112050	-16.209129	84.175031
19.429175	-16.804745	84.841055
19.661733	-17.272443	85.486690
19.778012	-17.576247	86.431358
19.883721	-17.768124	87.488163
19.936575	-17.892044	88.147392
19.936575	-17.956003	88.816816
19.926004	-17.956003	89.486241
19.915433	-17.920026	90.155666
19.904862	-17.856067	90.828489
19.915433	-17.784113	91.528498
19.841437	-17.700167	92.211516
19.767442	-17.620219	92.901331
19.640592	-17.492301	93.570759
19.376321	-17.148523	94.525627
18.720929	-16.369026	95.133890
17.684988	-14.949941	95.735356
16.342492	-12.867286	96.292647
14.619447	-10.185019	96.815957
12.938685	-6.991084	97.315481
11.194499	-3.485353	97.760635
9.534879	0.096327	98.168409
8.128960	3.534099	98.555796
6.955599	6.760007	98.882016
5.919658	9.794038	99.136875
4.999997	12.696155	99.503873
4.323464	15.362424	99.741742
3.847777	17.636948	99.850482
3.456657	19.535716	99.935436
3.139533	21.170655	99.945630
2.938687	22.637702	99.921843
2.674417	23.956846	99.823297
2.505284	25.204037	99.677178
2.325580	26.347295	99.483484
2.188159	27.410605	99.232023
2.050738	28.421949	99.017941
1.849893	29.373332	98.841238
1.712472	30.320718	98.447056
1.511627	31.232127	97.998503
1.331923	32.131544	97.495581
1.141648	32.994984	96.951882
0.930232	33.814453	96.347017
0.750528	34.593947	95.697977
0.560253	35.301489	95.011557
0.454545	35.901100	94.304750
0.348837	36.376792	93.553768
0.243129	36.748551	93.329493
0.169133	37.016378	92.775602
0.126850	37.224243	92.034815
0.116279	37.372148	91.283834
0.095137	37.468085	90.515864
0.105708	37.536041	89.724107
0.021142	37.572018	88.925555
0.063425	37.580013	88.137198
0.095137	37.580013	87.314860
0.116279	37.576016	86.472135
0.095137	37.560026	85.996403
0.042283	37.532044	85.697372
0.105708	37.516054	85.075523
0.116279	37.480078	84.276974
0.126850	37.476080	83.468231
0.052854	37.508060	82.642499
0.116279	37.528047	81.803175
0.095137	37.532044	80.950260
0.126850	37.520052	80.073558
0.147991	37.496067	79.200256
0.137421	37.464088	78.551226
0.179704	37.416119	78.191031
0.116279	37.348163	77.861419
0.211416	37.288202	77.225982
0.243129	37.240233	76.376468
0.253700	37.172277	75.537148
0.243129	37.112316	74.667247
0.243129	37.068344	73.790550
0.285412	37.028370	72.896864
0.295983	37.004386	71.972595
0.306554	36.972406	71.136677
0.285412	36.964412	70.759494
0.285412	36.964412	70.361924
0.306554	36.968409	69.984741
0.338266	36.940427	69.339114
0.338266	36.904451	68.452227
0.327695	36.864476	67.538155
0.317124	36.824502	66.630881
0.369979	36.784528	65.716811
0.412262	36.712575	64.775558
0.412262	36.636624	63.773140
0.412262	36.560673	63.344989
0.454545	36.488720	62.910042
0.496828	36.428759	62.468300
0.507399	36.376792	62.060537
0.475687	36.340816	61.411516
0.528541	36.304839	60.487255
0.454545	36.264865	59.532413
0.549682	36.232886	58.584367
0.591966	36.176922	57.595546
0.560253	36.144943	56.596531
0.581395	36.100971	55.974696
0.528541	36.049005	55.495577
0.644820	36.005033	55.043642
0.634249	35.973054	54.564524
0.655391	35.937077	54.095599
0.665961	35.913093	53.429591
0.623678	35.893106	52.461161
0.676532	35.873119	51.479139
0.644820	35.841139	50.493720
0.676532	35.805163	49.464128
0.687103	35.769186	48.655406
0.665961	35.753196	48.145707
0.697674	35.733209	47.646202
0.750528	35.701230	47.156892
0.729386	35.661256	46.640397
0.739957	35.605292	46.144291
0.782240	35.525344	45.440908
0.782240	35.445396	44.441900
0.856236	35.373442	43.429301
0.835094	35.321476	42.389518
0.856236	35.261515	41.400706
0.866807	35.193559	40.863825
0.877378	35.133598	40.326944
0.919661	35.069639	39.783268
0.919661	35.013675	39.239591
0.919661	34.953714	38.699313
0.951373	34.897751	38.162433
1.014798	34.825797	37.455654
0.983086	34.757841	36.388691
1.025369	34.681890	35.314932
1.046511	34.601942	34.173214
1.046511	34.525992	33.602355
1.131077	34.446043	33.034894
1.099365	34.358100	32.474230
1.131077	34.290144	31.882984
1.078223	34.218191	31.291737
1.173361	34.146238	30.703889
1.194502	34.090274	30.136429
1.205073	34.038308	29.405867
1.205073	33.986341	28.311723
1.194502	33.938372	27.173406
1.247356	33.874414	26.402069
1.279069	33.814453	25.793834
1.321352	33.738502	25.185600
1.300210	33.666549	24.577365
1.321352	33.626574	23.948743
1.279069	33.578606	23.330315
1.279069	33.526639	22.711887
1.353064	33.490663	22.069673
1.310781	33.442694	21.322123
1.331923	33.422707	20.197400
1.268498	33.442694	19.242575
1.257927	33.542629	18.600362
1.152219	33.758489	17.958149
1.057082	34.078282	17.312538
1.152219	34.154232	16.649937
1.226215	34.006328	16.000929
1.427060	33.638567	15.345124
1.522198	33.222836	14.668932
1.575052	32.895049	13.989343
1.596193	32.691181	13.228202
1.638477	32.479318	12.120471
1.701901	32.243471	11.440881
1.723043	31.963652	10.781679
1.871034	31.643860	10.108886
1.892176	31.328065	9.432694
1.966172	31.016267	8.729320
2.019026	30.720459	8.032741
2.071880	30.444637	7.325968
2.145876	30.188803	6.632787
2.156447	29.952956	5.953198
2.230442	29.705117	5.141089
2.219871	29.473267	4.536255
2.336150	29.241418	3.951809
2.367863	29.009568	3.394546
2.410146	28.769724	2.861069
2.431288	28.505895	2.375163
2.473571	28.238069	1.923236
2.558138	27.946258	1.518881
2.494713	27.706413	1.138311
2.568708	27.534525	0.835894
2.515854	27.434590	0.587844
2.579279	27.378626	0.383968
2.558138	27.358639	0.231060
2.547567	27.342649	0.098540
2.515854	27.314668	0.013592
2.547567	27.286686	0.013592
2.600421	27.222727	0.061163
2.568708	27.114797	0.146112
2.653275	26.982883	0.295621
2.663846	26.842974	0.506294
2.674417	26.711059	0.778129
2.695558	26.595134	1.165495
2.695558	26.491202	1.284423
2.748412	26.347295	1.698972
2.769554	26.079469	2.147500
2.928116	25.675731	2.636804
2.970400	25.188047	3.197465
3.160674	24.616418	3.805697
3.245241	23.996820	4.444511
3.361520	23.321259	5.127497
3.530653	22.621713	5.817280
3.668074	21.934159	6.564828
3.794923	21.282582	6.975980
3.837207	20.674976	7.478875
4.006340	20.059376	8.195842
4.122619	19.447773	8.919605
4.291752	18.840167	9.690938
4.471456	18.176598	10.458874
4.630018	17.417091	11.240402
4.947143	16.561646	12.028726
5.169130	15.610264	12.827244
5.517967	14.626902	13.663139
5.697671	13.687512	14.312148
5.993654	12.804085	14.621361
6.268495	11.900671	15.141247
6.596191	10.937296	15.932970
6.976740	9.850002	16.745080
7.494710	8.550845	17.546997
8.128960	7.035828	18.379495
8.572934	5.520810	19.218789
8.964055	4.281614	20.061482
9.059192	3.550088	20.931358
9.016909	3.326234	21.767255
8.890059	3.442158	22.100255
8.742068	3.721977	22.436652
8.710355	3.997798	22.976927
8.657501	4.141705	23.816223
8.794922	4.109726	24.658916
8.794922	3.949829	25.535589
8.942913	3.725974	26.405467
8.995767	3.478135	27.285539
9.133188	3.214306	28.179203
9.291750	2.958472	29.178204
9.334034	2.690646	29.558776
9.503167	2.430814	29.932552
9.534879	2.182975	30.309726
9.704013	1.959120	30.877186
9.820292	1.707283	31.760657
9.926000	1.455446	32.661118
10.063421	1.167633	33.551386
10.105704	0.859832	34.458643
10.306549	0.552032	35.393085
10.454541	0.276211	36.327527
10.549678	-0.007606	36.962948
10.644816	-0.311409	37.391093
10.813949	-0.623207	37.815840
10.898516	-0.931007	38.223597
11.035936	-1.218821	38.797855
11.205070	-1.454668	39.708512
11.279065	-1.694513	40.642956
11.437628	-1.950347	41.587595
11.511624	-2.210179	42.549223
11.712469	-2.489997	43.514250
11.849890	-2.793801	44.316174
11.955598	-3.109596	44.768106
12.145873	-3.429389	45.220038
12.251581	-3.733192	45.699155
12.441856	-4.013011	46.161281
12.505281	-4.264848	46.742337
12.716698	-4.520683	47.707366
12.748410	-4.792507	48.679192
12.991539	-5.088315	49.657814
13.139531	-5.456077	50.656824
13.393231	-5.879803	51.625253
13.541222	-6.303529	52.128157
13.763210	-6.695275	52.634459
13.974626	-7.063037	53.144159
14.133189	-7.414810	53.640267
14.302322	-7.746595	54.129579
14.429172	-8.046401	54.741220
14.577163	-8.330218	55.726641
14.704013	-8.602042	56.752840
14.841434	-8.885858	57.782436
15.031709	-9.185665	58.927566
15.147988	-9.509455	59.454258
15.359405	-9.821254	59.980951
15.539109	-10.153039	60.511041
15.761096	-10.472833	61.054724
15.940800	-10.776636	61.588213
16.057080	-11.096430	62.135294
16.257925	-11.412226	62.753733
16.416488	-11.732019	63.779936
16.649046	-12.083792	64.840120
16.765325	-12.391593	65.920693
16.976742	-12.659420	66.709036
17.071879	-12.863288	67.290099
17.167017	-13.011193	67.857571
17.241013	-13.135113	68.421644
17.188158	-13.219059	68.999310
17.272725	-13.263030	69.576977
17.177588	-13.291012	70.154643
17.219871	-13.299007	70.790077
17.177588	-13.259033	71.887644
17.219871	-13.219059	72.995407
17.230442	-13.219059	73.933268
17.156446	-13.271025	74.538121
17.283296	-13.330986	75.136178
17.315008	-13.394945	75.751226
17.420717	-13.494880	76.359478
17.473571	-13.678762	76.984720
17.684988	-13.910612	77.592973
17.885833	-14.178439	78.204623
18.054967	-14.454261	78.863847
18.150104	-14.706099	79.998801
18.213529	-14.921959	81.116765
18.340379	-15.105841	81.762398
18.382662	-15.249748	82.397838
18.551796	-15.433629	83.033278
18.773783	-15.765415	83.678912
19.133192	-16.265093	84.321149
19.460887	-16.820734	84.987172
19.651162	-17.272443	85.636206
19.841437	-17.556260	86.288638
19.862579	-17.720155	86.971653
19.968287	-17.816093	88.252733
19.904862	-17.860064	88.918759
19.915433	-17.880052	89.594980
19.978858	-17.908033	90.277997
19.904862	-17.932018	90.937228
19.883721	-17.908033	91.627043
19.799154	-17.816093	92.306663
19.778012	-17.676183	92.989682
19.608879	-17.496299	93.662508
19.365750	-17.120541	94.311546
18.646933	-16.313062	94.943595
17.589850	-14.838014	95.789726
16.279067	-12.727376	96.353813
14.577163	-10.025122	96.870327
12.811835	-6.799208	97.363054
11.035936	-3.261498	97.794616
9.460884	0.288203	98.205789
8.054964	3.674008	98.596573
6.923886	6.859942	98.919395
5.887946	9.861994	99.170857
4.957713	12.748121	99.418920
4.302323	15.402399	99.758733
3.784353	17.688914	99.867473
3.488370	19.583685	99.962621
3.097249	21.234613	99.969417
2.854121	22.709656	99.945630
2.684987	24.032797	99.847084
2.515854	25.256003	99.704363
2.367863	26.387269	99.507271
2.156447	27.462572	99.262606
2.050738	28.473916	98.926191
1.797039	29.437291	98.532009
1.701901	30.356694	98.464046
1.458773	31.264106	98.015494
1.310781	32.147533	97.522766
1.131077	33.022966	96.985863
0.845665	33.854427	96.384396
0.718815	34.657906	95.752346
0.549682	35.357453	95.072724
0.433403	35.945072	94.359120
0.264270	36.416766	93.628526
0.179704	36.768539	92.874147
0.137421	37.048357	92.371227
0.147991	37.244230	92.078990
0.116279	37.384140	91.341602
0.021142	37.492070	90.580428
0.063425	37.556028	89.805662
0.021142	37.580013	89.017304
0.031712	37.580013	88.211956
0.084567	37.588008	87.410007
0.063425	37.572018	86.587670
0.073996	37.564023	85.751741
0.073996	37.560026	85.051736
0.116279	37.548034	84.728918
0.063425	37.528047	84.382314
0.095137	37.520052	83.566776
0.073996	37.524049	82.747839
0.063425	37.524049	81.932302
0.126850	37.536041	81.089580
0.063425	37.524049	80.233267
0.137421	37.500065	79.376955
0.063425	37.464088	78.496857
0.126850	37.412122	77.616759
0.126850	37.368150	77.270157
0.158562	37.312186	76.916759
0.232558	37.256223	76.549769
0.190275	37.196261	75.686663
0.253700	37.136300	74.837150
0.179704	37.088331	73.974045
0.253700	37.056352	73.090552
0.221987	37.024373	72.193468
0.285412	37.004386	71.286191
0.264270	36.992394	70.351729
0.285412	36.976404	69.835227
0.295983	36.968409	69.437657
0.243129	36.940427	69.050281
0.306554	36.912445	68.679895
0.274841	36.872471	67.779416
0.295983	36.816507	66.875539
0.391120	36.764541	65.951275
0.380549	36.692588	65.030410
0.422833	36.608642	64.099351
0.433403	36.540686	63.141108
0.507399	36.476728	62.454708
0.454545	36.408772	62.006169
0.433403	36.372795	61.564426
0.475687	36.336818	61.126082
0.496828	36.320829	60.742106
0.549682	36.276857	59.817846
0.528541	36.232886	58.879994
0.539112	36.172924	57.914959
0.507399	36.116961	56.953322
0.517970	36.064994	55.967900
0.602537	36.029018	55.087816
0.591966	36.005033	54.639280
0.634249	35.985046	54.156763
0.634249	35.965059	53.687839
0.602537	35.941075	53.215517
0.634249	35.905098	52.790767
0.665961	35.893106	51.808745
0.644820	35.877116	50.836918
0.644820	35.849134	49.841305
0.655391	35.821152	48.835499
0.634249	35.777181	47.799112
0.655391	35.745201	47.299607
0.676532	35.701230	46.810297
0.644820	35.673248	46.300598
0.676532	35.617284	45.790900
0.718815	35.541334	45.264212
0.771670	35.457388	44.832668
0.803382	35.385435	43.816671
0.750528	35.329471	42.804072
0.761099	35.273507	41.771085
0.877378	35.217543	40.693926
0.824524	35.149587	40.027922
0.887949	35.085629	39.494440
0.877378	35.029665	38.937172
0.898519	34.969704	38.379904
0.909090	34.909743	37.843024
0.898519	34.837789	37.282358
1.014798	34.749846	36.752274
0.961944	34.673896	35.787250
0.983086	34.585953	34.727083
1.057082	34.506004	33.629539
1.078223	34.430054	32.793639
1.046511	34.342111	32.229576
1.109936	34.266160	31.645126
1.131077	34.190209	31.050482
1.141648	34.130248	30.466032
1.099365	34.074284	29.857796
1.120506	34.022318	29.276745
1.194502	33.970352	28.702489
1.205073	33.914388	27.720478
1.194502	33.846432	26.616141
1.247356	33.770481	25.600151
1.236785	33.710520	24.991916
1.236785	33.646561	24.373488
1.257927	33.594595	23.758457
1.300210	33.546626	23.136631
1.279069	33.498657	22.521601
1.289640	33.438696	21.879387
1.279069	33.406717	21.250766
1.310781	33.382732	20.611950
1.268498	33.422707	19.626544
1.226215	33.522642	18.457648
1.109936	33.754492	17.818833
1.035940	34.058295	17.180018
1.152219	34.134245	16.524213
1.268498	33.978346	15.858215
1.416489	33.610585	15.195615
1.511627	33.198852	14.529616
1.532768	32.863069	13.863618
1.511627	32.671194	13.190824
1.627906	32.459331	12.518031
1.691331	32.215489	11.498646
1.744185	31.943665	10.672945
1.860464	31.619875	10.003550
1.934459	31.304080	9.330756
1.987313	30.984287	8.644371
2.071880	30.700471	7.954588
2.050738	30.428648	7.237621
2.114163	30.168816	6.561430
2.177588	29.912982	5.885239
2.272726	29.673138	5.232834
2.219871	29.449283	4.604214
2.325580	29.217433	3.917829
2.293867	28.981586	3.357168
2.399575	28.741742	2.833885
2.441859	28.489905	2.351377
2.463000	28.218082	1.906246
2.526425	27.942260	1.501891
2.484142	27.710411	1.131515
2.547567	27.534525	0.818904
2.515854	27.422598	0.574252
2.494713	27.366634	0.380570
2.568708	27.330657	0.220866
2.494713	27.306673	0.088347
2.526425	27.290683	0.010194
2.536996	27.270696	0.006796
2.589850	27.210735	0.054367
2.621563	27.102805	0.142714
2.621563	26.966893	0.288825
2.610992	26.814992	0.496100
2.674417	26.679080	0.764537
2.663846	26.567153	1.080546
2.695558	26.475212	1.461116
2.716700	26.331306	1.681982
2.822408	26.075472	2.127113
2.928116	25.671734	2.633406
3.012683	25.176055	3.183873
3.118391	24.596431	3.781911
3.171245	23.960844	4.413929
3.414374	23.281285	5.096916
3.541224	22.577741	5.773107
3.668074	21.890188	6.496869
3.794923	21.238610	7.237621
3.879490	20.615015	7.920608
3.953486	20.023399	8.155067
4.112048	19.423788	8.889023
4.260039	18.820180	9.643367
4.460885	18.144619	10.414701
4.640589	17.385112	11.172443
4.936572	16.529667	11.957369
5.232555	15.574287	12.745693
5.528538	14.586928	13.551007
5.729383	13.647538	14.380107
5.983083	12.764111	15.270370
6.226212	11.864695	15.565991
6.596191	10.881333	15.837827
7.029594	9.774051	16.636346
7.515852	8.458905	17.431466
8.150101	6.939890	18.257169
8.583505	5.428870	19.082871
8.911201	4.217656	19.908574
9.038051	3.514112	20.764858
8.964055	3.302249	21.638133
8.847776	3.434164	22.521601
8.710355	3.737967	23.034692
8.689213	4.029777	23.377886
8.710355	4.153697	23.659917
8.742068	4.129713	24.492416
8.816063	3.981808	25.352100
8.868917	3.761951	26.218579
8.995767	3.514112	27.085059
9.122617	3.250283	27.968529
9.270609	2.958472	28.872387
9.334034	2.666661	29.772847
9.492596	2.398835	30.459236
9.587733	2.154993	30.843206
9.630017	1.923143	31.237370
9.799150	1.675304	31.543187
9.841433	1.399483	32.433454
9.999996	1.135654	33.313528
10.137416	0.863830	34.207194
10.295979	0.564024	35.124645
10.412258	0.272213	36.038700
10.517966	-0.007606	36.979938
10.687099	-0.287424	37.846421
10.813949	-0.583233	38.274566
10.930228	-0.891033	38.712905
11.099361	-1.186842	39.154642
11.162786	-1.462663	39.535215
11.279065	-1.710502	40.371118
11.458769	-1.954344	41.305562
11.543336	-2.214176	42.243405
11.670186	-2.486000	43.198238
11.828748	-2.781808	44.176857
11.934457	-3.097604	45.196253
12.114161	-3.433387	45.651583
12.241011	-3.757177	46.130699
12.378431	-4.036996	46.596223
12.484140	-4.304822	47.051554
12.610990	-4.564654	47.496691
12.790694	-4.816491	48.339392
12.906973	-5.104305	49.307820
13.128960	-5.460075	50.283045
13.319235	-5.875805	51.268463
13.562364	-6.311524	52.298057
13.784351	-6.715262	52.981055
13.953485	-7.083024	53.497551
14.112047	-7.446789	53.993659
14.196614	-7.794564	54.496564
14.408030	-8.094370	54.996070
14.524309	-8.374189	55.481985
14.661730	-8.658006	56.341681
14.830863	-8.925833	57.361083
14.957713	-9.209649	58.387282
15.137417	-9.501460	59.444064
15.306551	-9.793272	60.300364
15.539109	-10.129055	60.820261
15.687101	-10.472833	61.370739
15.866805	-10.844592	61.900830
16.057080	-11.164386	62.451310
16.247355	-11.460195	62.994993
16.448200	-11.760001	63.542075
16.701900	-12.095784	64.398377
16.828750	-12.431567	65.441571
16.913317	-12.707389	66.528940
17.071879	-12.911257	67.544951
17.103592	-13.055164	68.109025
17.177588	-13.179084	68.686691
17.198729	-13.247040	69.267755
17.209300	-13.263030	69.838625
17.219871	-13.267028	70.419690
17.156446	-13.251038	70.993959
17.167017	-13.235048	71.581820
17.114163	-13.219059	72.465312
17.177588	-13.231051	73.552687
17.230442	-13.259033	74.728412
17.241013	-13.334984	75.326469
17.293867	-13.402940	75.938119
17.410146	-13.490883	76.546371
17.526425	-13.642785	77.171613
17.663846	-13.886628	77.786662
17.906975	-14.186434	78.388119
